method,data_fraction,seed,emotion,precision,recall,f1,support,tp,fp,fn,tn
svm_tfidf,0.01,42,amusement,0.768,0.36363636363636365,0.493573264781491,264,96,29,168,5134
svm_tfidf,0.01,42,anger,0.2727272727272727,0.015151515151515152,0.028708133971291867,198,3,8,195,5221
svm_tfidf,0.01,42,annoyance,0.5,0.015625,0.030303030303030304,320,5,5,315,5102
svm_tfidf,0.01,42,approval,0.2,0.019943019943019943,0.03626943005181347,351,7,28,344,5048
svm_tfidf,0.01,42,caring,0.058823529411764705,0.007407407407407408,0.013157894736842105,135,1,16,134,5276
svm_tfidf,0.01,42,confusion,0.07692307692307693,0.0196078431372549,0.03125,153,3,36,150,5238
svm_tfidf,0.01,42,curiosity,0.08835341365461848,0.07746478873239436,0.0825515947467167,284,22,227,262,4916
svm_tfidf,0.01,42,desire,0.2727272727272727,0.03614457831325301,0.06382978723404255,83,3,8,80,5336
svm_tfidf,0.01,42,disappointment,0.0,0.0,0.0,151,0,3,151,5273
svm_tfidf,0.01,42,disapproval,0.041666666666666664,0.003745318352059925,0.006872852233676976,267,1,23,266,5137
svm_tfidf,0.01,42,disgust,0.9375,0.12195121951219512,0.2158273381294964,123,15,1,108,5303
svm_tfidf,0.01,42,embarrassment,0.0,0.0,0.0,37,0,0,37,5390
svm_tfidf,0.01,42,excitement,0.1,0.038834951456310676,0.055944055944055944,103,4,36,99,5288
svm_tfidf,0.01,42,fear,0.0,0.0,0.0,78,0,0,78,5349
svm_tfidf,0.01,42,gratitude,0.9528619528619529,0.8039772727272727,0.8721109399075501,352,283,14,69,5061
svm_tfidf,0.01,42,grief,0.0,0.0,0.0,6,0,0,6,5421
svm_tfidf,0.01,42,joy,0.5581395348837209,0.14906832298136646,0.23529411764705882,161,24,19,137,5247
svm_tfidf,0.01,42,love,0.7611940298507462,0.6428571428571429,0.6970387243735763,238,153,48,85,5141
svm_tfidf,0.01,42,nervousness,0.0,0.0,0.0,23,0,0,23,5404
svm_tfidf,0.01,42,neutral,0.4695562435500516,0.25461667599328486,0.330188679245283,1787,455,514,1332,3126
svm_tfidf,0.01,42,optimism,0.7333333333333333,0.05913978494623656,0.10945273631840796,186,11,4,175,5237
svm_tfidf,0.01,42,pride,0.0,0.0,0.0,16,0,0,16,5411
svm_tfidf,0.01,42,realization,0.16666666666666666,0.006896551724137931,0.013245033112582781,145,1,5,144,5277
svm_tfidf,0.01,42,relief,0.0,0.0,0.0,11,0,0,11,5416
svm_tfidf,0.01,42,remorse,0.6296296296296297,0.30357142857142855,0.40963855421686746,56,17,10,39,5361
svm_tfidf,0.01,42,sadness,0.18181818181818182,0.01282051282051282,0.023952095808383235,156,2,9,154,5262
svm_tfidf,0.01,42,surprise,0.125,0.0070921985815602835,0.013422818791946308,141,1,7,140,5279
svm_tfidf,0.05,42,admiration,0.5496688741721855,0.49404761904761907,0.5203761755485894,504,249,204,255,4719
svm_tfidf,0.05,42,amusement,0.7751004016064257,0.7310606060606061,0.7524366471734892,264,193,56,71,5107
svm_tfidf,0.05,42,anger,0.36065573770491804,0.2222222222222222,0.275,198,44,78,154,5151
svm_tfidf,0.05,42,annoyance,0.22916666666666666,0.06875,0.10576923076923077,320,22,74,298,5033
svm_tfidf,0.05,42,approval,0.23557692307692307,0.1396011396011396,0.17531305903398928,351,49,159,302,4917
svm_tfidf,0.05,42,caring,0.1518987341772152,0.08888888888888889,0.11214953271028037,135,12,67,123,5225
svm_tfidf,0.05,42,confusion,0.09917355371900827,0.0784313725490196,0.08759124087591241,153,12,109,141,5165
svm_tfidf,0.05,42,curiosity,0.16393442622950818,0.07042253521126761,0.09852216748768473,284,20,102,264,5041
svm_tfidf,0.05,42,desire,0.5172413793103449,0.18072289156626506,0.26785714285714285,83,15,14,68,5330
svm_tfidf,0.05,42,disappointment,0.03333333333333333,0.006622516556291391,0.011049723756906077,151,1,29,150,5247
svm_tfidf,0.05,42,disapproval,0.11363636363636363,0.03745318352059925,0.056338028169014086,267,10,78,257,5082
svm_tfidf,0.05,42,disgust,0.6486486486486487,0.1951219512195122,0.3,123,24,13,99,5291
svm_tfidf,0.05,42,embarrassment,1.0,0.02702702702702703,0.05263157894736842,37,1,0,36,5390
svm_tfidf,0.05,42,excitement,0.3333333333333333,0.18446601941747573,0.2375,103,19,38,84,5286
svm_tfidf,0.05,42,fear,0.8064516129032258,0.32051282051282054,0.45871559633027525,78,25,6,53,5343
svm_tfidf,0.05,42,gratitude,0.9325153374233128,0.8636363636363636,0.8967551622418879,352,304,22,48,5053
svm_tfidf,0.05,42,grief,0.0,0.0,0.0,6,0,0,6,5421
svm_tfidf,0.05,42,joy,0.536,0.4161490683229814,0.46853146853146854,161,67,58,94,5208
svm_tfidf,0.05,42,love,0.7442922374429224,0.6848739495798319,0.7133479212253829,238,163,56,75,5133
svm_tfidf,0.05,42,nervousness,0.0,0.0,0.0,23,0,2,23,5402
svm_tfidf,0.05,42,neutral,0.46963824289405687,0.4068270844991606,0.43598200899550227,1787,727,821,1060,2819
svm_tfidf,0.05,42,optimism,0.6239316239316239,0.3924731182795699,0.48184818481848185,186,73,44,113,5197
svm_tfidf,0.05,42,pride,0.0,0.0,0.0,16,0,0,16,5411
svm_tfidf,0.05,42,realization,0.1875,0.06206896551724138,0.09326424870466321,145,9,39,136,5243
svm_tfidf,0.05,42,relief,0.0,0.0,0.0,11,0,0,11,5416
svm_tfidf,0.05,42,remorse,0.5606060606060606,0.6607142857142857,0.6065573770491803,56,37,29,19,5342
svm_tfidf,0.05,42,sadness,0.4392523364485981,0.30128205128205127,0.3574144486692015,156,47,60,109,5211
svm_tfidf,0.05,42,surprise,0.35064935064935066,0.19148936170212766,0.24770642201834864,141,27,50,114,5236
svm_tfidf,0.1,42,admiration,0.5354477611940298,0.5694444444444444,0.551923076923077,504,287,249,217,4674
svm_tfidf,0.1,42,amusement,0.7096774193548387,0.75,0.7292817679558011,264,198,81,66,5082
svm_tfidf,0.1,42,anger,0.3439153439153439,0.3282828282828283,0.3359173126614987,198,65,124,133,5105
svm_tfidf,0.1,42,annoyance,0.234375,0.1875,0.20833333333333334,320,60,196,260,4911
svm_tfidf,0.1,42,approval,0.19362745098039216,0.22507122507122507,0.20816864295125165,351,79,329,272,4747
svm_tfidf,0.1,42,caring,0.19117647058823528,0.1925925925925926,0.1918819188191882,135,26,110,109,5182
svm_tfidf,0.1,42,confusion,0.11956521739130435,0.1437908496732026,0.13056379821958458,153,22,162,131,5112
svm_tfidf,0.1,42,curiosity,0.15040650406504066,0.13028169014084506,0.13962264150943396,284,37,209,247,4934
svm_tfidf,0.1,42,desire,0.4,0.24096385542168675,0.3007518796992481,83,20,30,63,5314
svm_tfidf,0.1,42,disappointment,0.08823529411764706,0.059602649006622516,0.07114624505928854,151,9,93,142,5183
svm_tfidf,0.1,42,disapproval,0.13756613756613756,0.09737827715355805,0.11403508771929824,267,26,163,241,4997
svm_tfidf,0.1,42,disgust,0.3644859813084112,0.3170731707317073,0.3391304347826087,123,39,68,84,5236
svm_tfidf,0.1,42,embarrassment,0.2857142857142857,0.10810810810810811,0.1568627450980392,37,4,10,33,5380
svm_tfidf,0.1,42,excitement,0.21739130434782608,0.2912621359223301,0.24896265560165975,103,30,108,73,5216
svm_tfidf,0.1,42,fear,0.7555555555555555,0.4358974358974359,0.5528455284552846,78,34,11,44,5338
svm_tfidf,0.1,42,gratitude,0.8857142857142857,0.8806818181818182,0.8831908831908832,352,310,40,42,5035
svm_tfidf,0.1,42,grief,0.0,0.0,0.0,6,0,3,6,5418
svm_tfidf,0.1,42,joy,0.46987951807228917,0.484472049689441,0.47706422018348627,161,78,88,83,5178
svm_tfidf,0.1,42,love,0.7046413502109705,0.7016806722689075,0.7031578947368421,238,167,70,71,5119
svm_tfidf,0.1,42,nervousness,0.2857142857142857,0.08695652173913043,0.13333333333333333,23,2,5,21,5399
svm_tfidf,0.1,42,neutral,0.5144660704892162,0.5472859541130386,0.5303687635574837,1787,978,923,809,2717
svm_tfidf,0.1,42,optimism,0.5028248587570622,0.478494623655914,0.4903581267217631,186,89,88,97,5153
svm_tfidf,0.1,42,pride,0.05555555555555555,0.125,0.07692307692307693,16,2,34,14,5377
svm_tfidf,0.1,42,realization,0.18085106382978725,0.11724137931034483,0.14225941422594143,145,17,77,128,5205
svm_tfidf,0.1,42,relief,0.16666666666666666,0.09090909090909091,0.11764705882352941,11,1,5,10,5411
svm_tfidf,0.1,42,remorse,0.5636363636363636,0.5535714285714286,0.5585585585585585,56,31,24,25,5347
svm_tfidf,0.1,42,sadness,0.40298507462686567,0.34615384615384615,0.3724137931034483,156,54,80,102,5191
svm_tfidf,0.1,42,surprise,0.3178294573643411,0.2907801418439716,0.3037037037037037,141,41,88,100,5198
svm_tfidf,0.25,42,admiration,0.48019017432646594,0.6011904761904762,0.533920704845815,504,303,328,201,4595
svm_tfidf,0.25,42,amusement,0.6746575342465754,0.7462121212121212,0.7086330935251799,264,197,95,67,5068
svm_tfidf,0.25,42,anger,0.2838983050847458,0.3383838383838384,0.3087557603686636,198,67,169,131,5060
svm_tfidf,0.25,42,annoyance,0.2123456790123457,0.26875,0.23724137931034484,320,86,319,234,4788
svm_tfidf,0.25,42,approval,0.18947368421052632,0.3076923076923077,0.23452768729641693,351,108,462,243,4614
svm_tfidf,0.25,42,caring,0.1807909604519774,0.23703703703703705,0.20512820512820512,135,32,145,103,5147
svm_tfidf,0.25,42,confusion,0.1520912547528517,0.26143790849673204,0.19230769230769232,153,40,223,113,5051
svm_tfidf,0.25,42,curiosity,0.09814323607427056,0.13028169014084506,0.11195158850226929,284,37,340,247,4803
svm_tfidf,0.25,42,desire,0.35384615384615387,0.27710843373493976,0.3108108108108108,83,23,42,60,5302
svm_tfidf,0.25,42,disappointment,0.15976331360946747,0.17880794701986755,0.16875,151,27,142,124,5134
svm_tfidf,0.25,42,disapproval,0.10224438902743142,0.15355805243445692,0.12275449101796407,267,41,360,226,4800
svm_tfidf,0.25,42,disgust,0.40384615384615385,0.34146341463414637,0.3700440528634361,123,42,62,81,5242
svm_tfidf,0.25,42,embarrassment,0.2962962962962963,0.21621621621621623,0.25,37,8,19,29,5371
svm_tfidf,0.25,42,excitement,0.1797752808988764,0.3106796116504854,0.2277580071174377,103,32,146,71,5178
svm_tfidf,0.25,42,fear,0.5714285714285714,0.5641025641025641,0.567741935483871,78,44,33,34,5316
svm_tfidf,0.25,42,gratitude,0.8672086720867209,0.9090909090909091,0.8876560332871013,352,320,49,32,5026
svm_tfidf,0.25,42,grief,0.4,0.3333333333333333,0.36363636363636365,6,2,3,4,5418
svm_tfidf,0.25,42,joy,0.3625,0.5403726708074534,0.4339152119700748,161,87,153,74,5113
svm_tfidf,0.25,42,love,0.6528301886792452,0.726890756302521,0.6878727634194831,238,173,92,65,5097
svm_tfidf,0.25,42,nervousness,0.35714285714285715,0.21739130434782608,0.2702702702702703,23,5,9,18,5395
svm_tfidf,0.25,42,neutral,0.5089163237311386,0.6228315612758814,0.5601409159536991,1787,1113,1074,674,2566
svm_tfidf,0.25,42,optimism,0.45454545454545453,0.510752688172043,0.4810126582278481,186,95,114,91,5127
svm_tfidf,0.25,42,pride,0.4444444444444444,0.25,0.32,16,4,5,12,5406
svm_tfidf,0.25,42,realization,0.13194444444444445,0.1310344827586207,0.1314878892733564,145,19,125,126,5157
svm_tfidf,0.25,42,relief,0.08333333333333333,0.2727272727272727,0.1276595744680851,11,3,33,8,5383
svm_tfidf,0.25,42,remorse,0.5277777777777778,0.6785714285714286,0.59375,56,38,34,18,5337
svm_tfidf,0.25,42,sadness,0.36065573770491804,0.4230769230769231,0.3893805309734513,156,66,117,90,5154
svm_tfidf,0.25,42,surprise,0.35570469798657717,0.375886524822695,0.36551724137931035,141,53,96,88,5190
svm_tfidf,0.5,42,admiration,0.47941176470588237,0.6468253968253969,0.5506756756756757,504,326,354,178,4569
svm_tfidf,0.5,42,amusement,0.6338461538461538,0.7803030303030303,0.6994906621392191,264,206,119,58,5044
svm_tfidf,0.5,42,anger,0.2534722222222222,0.3686868686868687,0.3004115226337449,198,73,215,125,5014
svm_tfidf,0.5,42,annoyance,0.18718381112984822,0.346875,0.24315443592552027,320,111,482,209,4625
svm_tfidf,0.5,42,approval,0.15333333333333332,0.32763532763532766,0.2089009990917348,351,115,635,236,4441
svm_tfidf,0.5,42,caring,0.14566929133858267,0.2740740740740741,0.19023136246786632,135,37,217,98,5075
svm_tfidf,0.5,42,confusion,0.11405835543766578,0.28104575163398693,0.16226415094339622,153,43,334,110,4940
svm_tfidf,0.5,42,curiosity,0.11292962356792144,0.24295774647887325,0.15418994413407822,284,69,542,215,4601
svm_tfidf,0.5,42,desire,0.33766233766233766,0.3132530120481928,0.325,83,26,51,57,5293
svm_tfidf,0.5,42,disappointment,0.136986301369863,0.26490066225165565,0.18058690744920994,151,40,252,111,5024
svm_tfidf,0.5,42,disapproval,0.12567324955116696,0.26217228464419473,0.16990291262135923,267,70,487,197,4673
svm_tfidf,0.5,42,disgust,0.3170731707317073,0.42276422764227645,0.3623693379790941,123,52,112,71,5192
svm_tfidf,0.5,42,embarrassment,0.16363636363636364,0.24324324324324326,0.1956521739130435,37,9,46,28,5344
svm_tfidf,0.5,42,excitement,0.17316017316017315,0.3883495145631068,0.23952095808383234,103,40,191,63,5133
svm_tfidf,0.5,42,fear,0.5617977528089888,0.6410256410256411,0.5988023952095808,78,50,39,28,5310
svm_tfidf,0.5,42,gratitude,0.8285714285714286,0.90625,0.8656716417910447,352,319,66,33,5009
svm_tfidf,0.5,42,grief,0.25,0.16666666666666666,0.2,6,1,3,5,5418
svm_tfidf,0.5,42,joy,0.3392226148409894,0.5962732919254659,0.43243243243243246,161,96,187,65,5079
svm_tfidf,0.5,42,love,0.6306620209059234,0.7605042016806722,0.6895238095238095,238,181,106,57,5083
svm_tfidf,0.5,42,nervousness,0.13636363636363635,0.2608695652173913,0.1791044776119403,23,6,38,17,5366
svm_tfidf,0.5,42,neutral,0.5161151697464547,0.672076105204253,0.5838599902771026,1787,1201,1126,586,2514
svm_tfidf,0.5,42,optimism,0.36293436293436293,0.5053763440860215,0.42247191011235957,186,94,165,92,5076
svm_tfidf,0.5,42,pride,0.12121212121212122,0.25,0.16326530612244897,16,4,29,12,5382
svm_tfidf,0.5,42,realization,0.12595419847328243,0.22758620689655173,0.16216216216216217,145,33,229,112,5053
svm_tfidf,0.5,42,relief,0.0625,0.09090909090909091,0.07407407407407407,11,1,15,10,5401
svm_tfidf,0.5,42,remorse,0.4691358024691358,0.6785714285714286,0.5547445255474452,56,38,43,18,5328
svm_tfidf,0.5,42,sadness,0.3466666666666667,0.5,0.4094488188976378,156,78,147,78,5124
svm_tfidf,0.5,42,surprise,0.3193717277486911,0.4326241134751773,0.3674698795180723,141,61,130,80,5156
svm_tfidf,1.0,42,admiration,0.4574175824175824,0.6607142857142857,0.5405844155844156,504,333,395,171,4528
svm_tfidf,1.0,42,amusement,0.5911764705882353,0.7613636363636364,0.6655629139072847,264,201,139,63,5024
svm_tfidf,1.0,42,anger,0.23902439024390243,0.494949494949495,0.3223684210526316,198,98,312,100,4917
svm_tfidf,1.0,42,annoyance,0.16157760814249364,0.396875,0.22965641952983726,320,127,659,193,4448
svm_tfidf,1.0,42,approval,0.14788732394366197,0.4188034188034188,0.21858736059479553,351,147,847,204,4229
svm_tfidf,1.0,42,caring,0.12857142857142856,0.3333333333333333,0.18556701030927836,135,45,305,90,4987
svm_tfidf,1.0,42,confusion,0.11359404096834265,0.39869281045751637,0.17681159420289855,153,61,476,92,4798
svm_tfidf,1.0,42,curiosity,0.10550458715596331,0.323943661971831,0.15916955017301038,284,92,780,192,4363
svm_tfidf,1.0,42,desire,0.27358490566037735,0.3493975903614458,0.30687830687830686,83,29,77,54,5267
svm_tfidf,1.0,42,disappointment,0.11963882618510158,0.3509933774834437,0.17845117845117844,151,53,390,98,4886
svm_tfidf,1.0,42,disapproval,0.11621966794380588,0.3408239700374532,0.17333333333333334,267,91,692,176,4468
svm_tfidf,1.0,42,disgust,0.2644230769230769,0.44715447154471544,0.3323262839879154,123,55,153,68,5151
svm_tfidf,1.0,42,embarrassment,0.15942028985507245,0.2972972972972973,0.20754716981132076,37,11,58,26,5332
svm_tfidf,1.0,42,excitement,0.15384615384615385,0.46601941747572817,0.23132530120481928,103,48,264,55,5060
svm_tfidf,1.0,42,fear,0.4274193548387097,0.6794871794871795,0.5247524752475248,78,53,71,25,5278
svm_tfidf,1.0,42,gratitude,0.7989949748743719,0.9034090909090909,0.848,352,318,80,34,4995
svm_tfidf,1.0,42,grief,0.18181818181818182,0.6666666666666666,0.2857142857142857,6,4,18,2,5403
svm_tfidf,1.0,42,joy,0.30654761904761907,0.639751552795031,0.41448692152917505,161,103,233,58,5033
svm_tfidf,1.0,42,love,0.589171974522293,0.7773109243697479,0.6702898550724637,238,185,129,53,5060
svm_tfidf,1.0,42,nervousness,0.12962962962962962,0.30434782608695654,0.18181818181818182,23,7,47,16,5357
svm_tfidf,1.0,42,neutral,0.529126213592233,0.731952993844432,0.6142286921812632,1787,1308,1164,479,2476
svm_tfidf,1.0,42,optimism,0.2905027932960894,0.5591397849462365,0.38235294117647056,186,104,254,82,4987
svm_tfidf,1.0,42,pride,0.1111111111111111,0.25,0.15384615384615385,16,4,32,12,5379
svm_tfidf,1.0,42,realization,0.1073170731707317,0.30344827586206896,0.15855855855855855,145,44,366,101,4916
svm_tfidf,1.0,42,relief,0.06521739130434782,0.2727272727272727,0.10526315789473684,11,3,43,8,5373
svm_tfidf,1.0,42,remorse,0.4421052631578947,0.75,0.5562913907284768,56,42,53,14,5318
svm_tfidf,1.0,42,sadness,0.28431372549019607,0.5576923076923077,0.37662337662337664,156,87,219,69,5052
svm_tfidf,1.0,42,surprise,0.3021276595744681,0.5035460992907801,0.3776595744680851,141,71,164,70,5122
